order_id,customer_name,customer_address,restaurant_name,food_item,quantity,order_amount,delivery_zone,order_hour,delivery_time_minutes,payment_mode,order_status
11401,Kiran Iyer,"Flat 70, Vashi, Navi Mumbai",Paradise Biryani,Biryani,4,435.12,Vashi,10,34.64653539815017,UPI,Delivered
11402,Ramesh Khan,"Flat 21, Powai, Mumbai",Pizza Hut,Pizza,2,254.54,Powai,19,39.300983425456195,Cash,Delivered
11403,Priya Mehta,"Flat 3, Powai, Mumbai",Wow! Momo,Pasta,3,291.26,Powai,21,36.15147687494415,UPI,Delivered
11404,Ankit Mehta,"Flat 7, Bandra, Mumbai",Wow! Momo,Pasta,1,685.17,Bandra,22,19.607653456488777,UPI,Delivered
11405,Priya Khan,"Flat 108, Andheri West, Mumbai",Domino's Pizza,Biryani,4,368.18,Andheri West,13,14.217938879756336,Cash,Delivered
11406,Vikram Reddy,"Flat 64, Andheri East, Mumbai",McDonald's,Pasta,3,301.6,Andheri East,3,9.981076395490522,UPI,Delivered
11407,Suresh Gupta,"Flat 82, Andheri East, Mumbai",Subway,Wrap,4,738.06,Andheri East,8,20.77903609972735,Card,Cancelled
11408,Pooja Singh,"Flat 20, Dadar, Mumbai",KFC,Burger,2,178.1,Dadar,22,23.638783109555078,Cash,Delivered
11409,Rahul Nair,"Flat 1, Andheri East, Mumbai",Chai Point,Biryani,2,397.75,Andheri East,17,-0.3198379496028494,UPI,Cancelled
11410,Priya Verma,"Flat 53, Bandra, Mumbai",Box8,Momos,4,465.12,Bandra,14,28.140183959571303,Cash,Delayed
11411,Rohit Sharma,"Flat 3, Andheri West, Mumbai",Starbucks,Fries,2,313.78,Andheri West,2,25.351197988485183,Cash,Delivered
11412,Priya Gupta,"Flat 2, Andheri West, Mumbai",Faasos,Wrap,3,8.04,Andheri West,21,22.487213299034266,Cash,Delivered
11413,Amit Mehta,"Flat 96, Bandra, Mumbai",Barbeque Nation,Pizza,1,377.99,Bandra,5,62.44084714946443,Cash,Cancelled
11414,Neha Reddy,"Flat 49, Andheri East, Mumbai",Cafe Coffee Day,Pizza,4,568.76,Andheri East,13,38.05209235828244,Card,Delayed
11415,Kiran Mehta,"Flat 102, Andheri West, Mumbai",Wow! Momo,Momos,3,423.58,Andheri West,5,56.14951569661218,UPI,Delayed
11416,Kiran Reddy,"Flat 84, Bandra, Mumbai",KFC,Wrap,3,698.63,Bandra,15,-6.358133011694939,UPI,Delivered
11417,Pooja Mehta,"Flat 10, Vashi, Navi Mumbai",Cafe Coffee Day,Wrap,4,255.67,Vashi,13,29.255787725253906,UPI,Cancelled
11418,Neha Mehta,"Flat 5, Bandra, Mumbai",McDonald's,Wrap,1,116.51,Bandra,14,44.47700442152873,UPI,Delayed
11419,Vikram Singh,"Flat 101, Andheri East, Mumbai",Haldiram's,Burger,2,411.55,Andheri East,14,30.946675953954195,Cash,Delivered
11420,Kiran Verma,"Flat 13, Vashi, Navi Mumbai",KFC,Fries,3,317.64,Vashi,7,43.176267424075306,Cash,Delayed
11421,Suresh Sharma,"Flat 120, Bandra, Mumbai",Wow! Momo,Pasta,4,234.52,Bandra,21,16.417047806418786,Card,Delivered
11422,Rohit Sharma,"Flat 23, Vashi, Navi Mumbai",Behrouz Biryani,Wrap,3,203.49,Vashi,13,35.9278846928969,UPI,Cancelled
11423,Priya Mehta,"Flat 27, Thane, Thane",Cafe Coffee Day,Fries,1,684.84,Thane,4,36.29683809429682,UPI,Delivered
11424,Sneha Iyer,"Flat 89, Vashi, Navi Mumbai",Behrouz Biryani,Momos,2,314.2,Vashi,13,30.96749562176243,Cash,Cancelled
11425,Rohit Patel,"Flat 50, Andheri West, Mumbai",McDonald's,Pasta,3,748.74,Andheri West,4,15.46704778740191,UPI,Delayed
11426,Sneha Mehta,"Flat 105, Vashi, Navi Mumbai",Domino's Pizza,Burger,4,636.56,Vashi,1,,UPI,Delivered
11427,Rohit Patel,"Flat 38, Andheri East, Mumbai",Behrouz Biryani,Wrap,1,249.75,Andheri East,14,64.9480962980351,Cash,Cancelled
11428,Vikram Iyer,"Flat 1, Dadar, Mumbai",Subway,Pasta,1,307.43,Dadar,20,33.27264679676245,UPI,Delivered
11429,Kiran Verma,"Flat 84, Thane, Thane",Pizza Hut,Pasta,3,119.9,Thane,18,55.614374194678646,UPI,Delayed
11430,Rahul Mehta,"Flat 15, Powai, Mumbai",Barbeque Nation,Burger,4,165.79,Powai,20,43.51954047085508,UPI,Delivered
11431,Kiran Verma,"Flat 78, Vashi, Navi Mumbai",Starbucks,Momos,1,479.05,Vashi,14,27.77332205657531,Cash,Delivered
11432,Vikram Iyer,"Flat 28, Powai, Mumbai",Biryani Blues,Pizza,1,449.63,Powai,20,31.093038532604655,Cash,Delayed
11433,Pooja Nair,"Flat 112, Bandra, Mumbai",Rolls Mania,Wrap,4,665.87,Bandra,22,38.546233643125454,Card,Delivered
11434,Pooja Singh,"Flat 24, Powai, Mumbai",KFC,Pizza,3,553.98,Powai,18,29.958511854238992,UPI,Cancelled
11435,Priya Reddy,"Flat 7, Andheri East, Mumbai",Paradise Biryani,Pasta,3,760.95,Andheri East,13,29.3802809319171,UPI,Cancelled
11436,Neha Verma,"Flat 94, Thane, Thane",Paradise Biryani,Burger,3,419.82,Thane,0,32.22180281438453,Cash,Delivered
11437,Sneha Verma,"Flat 57, Thane, Thane",Chai Point,Pizza,3,526.22,Thane,8,33.202080917824354,Card,Cancelled
11438,Neha Verma,"Flat 37, Thane, Thane",EatSure,Fries,4,527.27,Thane,21,49.92550432518348,Card,Delivered
11439,Rahul Mehta,"Flat 117, Thane, Thane",Rolls Mania,Momos,1,266.38,Thane,16,35.76954725709557,Card,Cancelled
11440,Ramesh Verma,"Flat 69, Thane, Thane",KFC,Wrap,3,759.96,Thane,2,35.448215014348214,Card,Delivered
11441,Pooja Sharma,"Flat 47, Bandra, Mumbai",Subway,Pasta,1,716.31,Bandra,23,36.050303675197014,Cash,Delivered
11442,Rohit Reddy,"Flat 87, Andheri East, Mumbai",Wow! Momo,Wrap,1,651.44,Andheri East,15,26.87504136888645,Card,Delivered
11443,Priya Reddy,"Flat 119, Dadar, Mumbai",Domino's Pizza,Momos,2,445.5,Dadar,3,60.16565322833086,Cash,Cancelled
11444,Neha Reddy,"Flat 53, Thane, Thane",Biryani Blues,Pizza,1,472.68,Thane,6,16.733725029887715,UPI,Cancelled
11445,Amit Verma,"Flat 25, Andheri West, Mumbai",EatSure,Momos,1,79.57,Andheri West,21,32.74388672727302,UPI,Delivered
11446,Suresh Nair,"Flat 104, Vashi, Navi Mumbai",Barbeque Nation,Biryani,3,323.48,Vashi,2,30.386883934945075,UPI,Cancelled
11447,Sneha Nair,"Flat 100, Andheri East, Mumbai",Subway,Fries,2,413.32,Andheri East,12,54.09635061483018,Cash,Delivered
11448,Rahul Patel,"Flat 31, Andheri West, Mumbai",Chai Point,Pizza,3,360.86,Andheri West,1,,UPI,Delivered
11449,Sneha Nair,"Flat 14, Dadar, Mumbai",Box8,Biryani,4,-2.21,Dadar,16,37.937447178284216,UPI,Cancelled
11450,Rohit Iyer,"Flat 7, Thane, Thane",Pizza Hut,Pasta,4,579.68,Thane,23,20.05673674399017,UPI,Delayed
11451,Suresh Iyer,"Flat 22, Dadar, Mumbai",Mainland China,Pasta,2,936.76,Dadar,12,16.26643665067847,Cash,Delivered
11452,Ramesh Reddy,"Flat 107, Andheri East, Mumbai",Cafe Coffee Day,Momos,3,533.96,Andheri East,9,11.975013180737665,UPI,Cancelled
11453,Ramesh Khan,"Flat 6, Andheri West, Mumbai",Chai Point,Wrap,1,283.3,Andheri West,12,27.367143564435224,Card,Delayed
11454,Amit Gupta,"Flat 85, Andheri West, Mumbai",Barbeque Nation,Biryani,1,230.07,Andheri West,4,11.872108657448877,UPI,Cancelled
11455,Kiran Patel,"Flat 73, Andheri East, Mumbai",Biryani Blues,Pasta,4,591.8,Andheri East,19,17.220760544821207,Card,Cancelled
11456,Ramesh Nair,"Flat 8, Vashi, Navi Mumbai",Domino's Pizza,Pizza,4,263.05,Vashi,23,34.57410596669718,UPI,Delivered
11457,Amit Iyer,"Flat 117, Dadar, Mumbai",Starbucks,Biryani,3,201.05,Dadar,2,30.23631582935676,Cash,Delivered
11458,Pooja Khan,"Flat 55, Thane, Thane",Box8,Biryani,4,508.19,Thane,10,26.873823290806122,Card,Delayed
11459,Ankit Khan,"Flat 71, Dadar, Mumbai",Faasos,Momos,3,302.0,Dadar,13,16.11735944040872,Cash,Cancelled
11460,Rahul Singh,"Flat 35, Powai, Mumbai",Domino's Pizza,Fries,2,394.99,Powai,14,21.768524150333853,Cash,Delivered
11461,Neha Khan,"Flat 89, Andheri West, Mumbai",Barbeque Nation,Burger,3,628.17,Andheri West,18,64.42559303987838,Card,Cancelled
11462,Suresh Singh,"Flat 120, Dadar, Mumbai",Paradise Biryani,Wrap,1,268.57,Dadar,9,47.37293554515086,UPI,Cancelled
11463,Ankit Mehta,"Flat 55, Andheri East, Mumbai",Rolls Mania,Burger,1,491.77,Andheri East,9,31.945833538023162,Card,Delivered
11464,Priya Reddy,"Flat 54, Andheri West, Mumbai",Chai Point,Burger,3,540.57,Andheri West,15,25.780161327996005,Cash,Delayed
11465,Ankit Patel,"Flat 3, Thane, Thane",KFC,Biryani,1,37.93,Thane,20,48.060452528148836,Cash,Delivered
11466,Priya Singh,"Flat 30, Bandra, Mumbai",Chai Point,Biryani,2,388.48,Bandra,4,44.3552301303633,Card,Delayed
11467,Priya Reddy,"Flat 39, Andheri East, Mumbai",KFC,Biryani,4,166.09,Andheri East,18,38.45262545068569,UPI,Delivered
11468,Amit Khan,"Flat 70, Vashi, Navi Mumbai",Cafe Coffee Day,Burger,3,580.98,Vashi,4,40.81521634124019,UPI,Cancelled
11469,Neha Gupta,"Flat 3, Dadar, Mumbai",Cafe Coffee Day,Fries,3,506.39,Dadar,19,13.661682589170976,Card,Delivered
11470,Amit Verma,"Flat 69, Dadar, Mumbai",McDonald's,Pizza,1,354.96,Dadar,8,22.662986873199127,Cash,Delayed
11471,Ramesh Mehta,"Flat 48, Powai, Mumbai",Pizza Hut,Biryani,2,277.59,Powai,22,16.754625524255573,UPI,Delayed
11472,Rahul Khan,"Flat 1, Thane, Thane",Barbeque Nation,Burger,1,267.37,Thane,20,40.54594825552847,UPI,Delivered
11473,Neha Mehta,"Flat 82, Andheri East, Mumbai",Chai Point,Pizza,3,400.79,Andheri East,8,33.9484792219894,Cash,Cancelled
11474,Ramesh Reddy,"Flat 17, Bandra, Mumbai",Haldiram's,Burger,4,365.9,Bandra,9,26.095135686176693,Card,Delivered
11475,Ankit Mehta,"Flat 111, Andheri East, Mumbai",Haldiram's,Pizza,2,459.31,Andheri East,7,54.462814419937985,Cash,Delayed
11476,Neha Khan,"Flat 29, Vashi, Navi Mumbai",McDonald's,Fries,1,905.29,Vashi,6,74.427664371286,UPI,Cancelled
11477,Rohit Mehta,"Flat 72, Thane, Thane",EatSure,Biryani,3,401.09,Thane,22,20.985422585256252,Card,Cancelled
11478,Rohit Sharma,"Flat 20, Powai, Mumbai",Pizza Hut,Pasta,4,0.0,Powai,14,39.90910120358466,Cash,Delivered
11479,Ankit Gupta,"Flat 58, Thane, Thane",Rolls Mania,Pizza,3,173.36,Thane,12,34.93444101083375,Cash,Delivered
11480,Ramesh Khan,"Flat 74, Thane, Thane",Paradise Biryani,Biryani,4,219.98,Thane,7,42.267286044032694,Cash,Cancelled
11481,Ramesh Patel,"Flat 87, Dadar, Mumbai",Biryani Blues,Burger,3,430.44,Dadar,5,32.10735497795554,Card,Delivered
11482,Suresh Patel,"Flat 83, Dadar, Mumbai",Biryani Blues,Momos,2,640.06,Dadar,18,,Card,Cancelled
11483,Rohit Iyer,"Flat 4, Vashi, Navi Mumbai",Burger King,Pasta,2,405.21,Vashi,11,86.3531312441047,Cash,Delivered
11484,Amit Iyer,"Flat 17, Dadar, Mumbai",Faasos,Fries,3,506.21,Dadar,19,34.27248253364437,Cash,Cancelled
11485,Amit Reddy,"Flat 2, Thane, Thane",Pizza Hut,Pasta,4,349.26,Thane,22,41.33195913110192,Cash,Delivered
11486,Ankit Reddy,"Flat 115, Vashi, Navi Mumbai",Mainland China,Burger,3,312.8,Vashi,15,26.732395162992667,UPI,Delayed
11487,Suresh Mehta,"Flat 89, Andheri West, Mumbai",McDonald's,Wrap,4,684.46,Andheri West,13,45.04256984744776,UPI,Delayed
11488,Priya Patel,"Flat 61, Andheri West, Mumbai",McDonald's,Pizza,4,410.33,Andheri West,18,26.26120933566679,Card,Cancelled
11489,Priya Singh,"Flat 98, Vashi, Navi Mumbai",McDonald's,Biryani,3,725.91,Vashi,3,45.589044584203776,UPI,Delivered
11490,Kiran Singh,"Flat 63, Andheri West, Mumbai",Burger King,Momos,4,542.93,Andheri West,9,8.863911119740948,UPI,Delivered
11491,Amit Khan,"Flat 1, Powai, Mumbai",Box8,Burger,3,87.35,Powai,7,30.556802046332063,UPI,Delivered
11492,Kiran Khan,"Flat 107, Dadar, Mumbai",EatSure,Momos,2,209.07,Dadar,4,56.308128787026504,Card,Delayed
11493,Neha Gupta,"Flat 70, Thane, Thane",Haldiram's,Biryani,3,701.35,Thane,17,60.82926723511832,UPI,Delayed
11494,Rohit Gupta,"Flat 71, Powai, Mumbai",Subway,Pizza,3,539.93,Powai,23,29.445431472778345,Card,Cancelled
11495,Priya Verma,"Flat 95, Andheri West, Mumbai",Box8,Pizza,1,513.38,Andheri West,18,46.302666527344776,Cash,Delayed
11496,Ankit Singh,"Flat 24, Vashi, Navi Mumbai",Barbeque Nation,Wrap,4,732.3,Vashi,2,34.80314504902881,UPI,Delivered
11497,Sneha Sharma,"Flat 28, Andheri East, Mumbai",Subway,Pizza,3,404.0,Andheri East,19,45.66207294428132,Card,Delayed
11498,Vikram Nair,"Flat 92, Andheri East, Mumbai",Paradise Biryani,Pizza,1,630.29,Andheri East,5,17.474265792215146,Cash,Delivered
11499,Neha Iyer,"Flat 18, Thane, Thane",Domino's Pizza,Momos,1,412.91,Thane,14,47.25304929993095,Cash,Delivered
11500,Amit Patel,"Flat 77, Bandra, Mumbai",Biryani Blues,Wrap,4,656.25,Bandra,19,55.232472608470836,UPI,Delivered
11501,Pooja Sharma,"Flat 21, Thane, Thane",Haldiram's,Pizza,4,397.4,Thane,23,61.60958827412888,UPI,Cancelled
11502,Kiran Sharma,"Flat 2, Powai, Mumbai",Burger King,Wrap,2,232.82,Powai,23,30.05187272678295,Card,Delayed
11503,Ankit Singh,"Flat 117, Bandra, Mumbai",Pizza Hut,Momos,3,682.49,Bandra,11,6.8290943850289985,Cash,Delayed
11504,Kiran Patel,"Flat 105, Andheri West, Mumbai",Burger King,Burger,4,14.62,Andheri West,18,25.485974326931533,UPI,Delivered
11505,Rahul Reddy,"Flat 85, Powai, Mumbai",Paradise Biryani,Wrap,4,0.0,Powai,6,32.02357370324899,Card,Delivered
11506,Ankit Mehta,"Flat 88, Thane, Thane",Pizza Hut,Burger,3,509.87,Thane,6,27.42228571266065,Cash,Delayed
11507,Ramesh Sharma,"Flat 7, Thane, Thane",Barbeque Nation,Momos,1,374.72,Thane,19,54.19262887328426,UPI,Delivered
11508,Sneha Gupta,"Flat 62, Thane, Thane",Faasos,Pizza,4,646.46,Thane,14,30.329624811406983,UPI,Delayed
11509,Suresh Iyer,"Flat 69, Powai, Mumbai",Domino's Pizza,Fries,1,358.04,Powai,6,47.54451625911298,Cash,Cancelled
11510,Rahul Nair,"Flat 19, Bandra, Mumbai",Wow! Momo,Burger,4,555.14,Bandra,16,200.0,UPI,Cancelled
11511,Kiran Verma,"Flat 104, Vashi, Navi Mumbai",Behrouz Biryani,Wrap,1,447.46,Vashi,3,66.20752843269794,UPI,Delivered
11512,Pooja Mehta,"Flat 119, Bandra, Mumbai",KFC,Wrap,2,615.2,Bandra,7,-10.0,UPI,Delayed
11513,Rohit Gupta,"Flat 99, Andheri West, Mumbai",Barbeque Nation,Fries,4,465.12,Andheri West,5,200.0,Cash,Delayed
11514,Vikram Gupta,"Flat 54, Andheri West, Mumbai",Subway,Pizza,4,392.51,Andheri West,0,65.54935307026469,Card,Cancelled
11515,Pooja Singh,"Flat 42, Andheri East, Mumbai",Biryani Blues,Pizza,4,242.02,Andheri East,12,35.75047800858488,UPI,Delivered
11516,Pooja Singh,"Flat 48, Andheri West, Mumbai",Starbucks,Biryani,1,414.17,Andheri West,23,16.757264285692628,UPI,Delivered
11517,Vikram Iyer,"Flat 80, Dadar, Mumbai",Cafe Coffee Day,Biryani,3,784.19,Dadar,7,44.116112737620824,Cash,Cancelled
11518,Ramesh Verma,"Flat 119, Andheri West, Mumbai",Starbucks,Pizza,4,368.66,Andheri West,1,17.590612227191684,Card,Delayed
11519,Priya Gupta,"Flat 47, Andheri East, Mumbai",Paradise Biryani,Momos,3,639.55,Andheri East,13,49.936826605788184,Card,Cancelled
11520,Amit Sharma,"Flat 37, Powai, Mumbai",Wow! Momo,Biryani,1,503.6,Powai,5,37.9364737469348,UPI,Delayed
11521,Sneha Reddy,"Flat 21, Powai, Mumbai",Chai Point,Momos,2,335.88,Powai,22,41.97135217051009,UPI,Cancelled
11522,Pooja Iyer,"Flat 52, Bandra, Mumbai",Burger King,Pasta,4,529.24,Bandra,22,58.12979670493179,Cash,Delayed
11523,Kiran Reddy,"Flat 118, Dadar, Mumbai",Behrouz Biryani,Momos,1,619.25,Dadar,10,28.068546843123926,UPI,Cancelled
11524,Neha Reddy,"Flat 72, Bandra, Mumbai",EatSure,Fries,3,241.3,Bandra,11,44.95403421632917,Card,Delayed
11525,Vikram Nair,"Flat 120, Thane, Thane",Chai Point,Pasta,2,505.49,Thane,10,24.27463195996546,UPI,Delivered
11526,Rahul Singh,"Flat 63, Powai, Mumbai",Wow! Momo,Pizza,1,584.02,Powai,1,50.94543533809116,Card,Delivered
11527,Pooja Verma,"Flat 73, Bandra, Mumbai",Box8,Biryani,3,488.31,Bandra,8,27.786444004918426,Cash,Delayed
11528,Ankit Verma,"Flat 11, Andheri West, Mumbai",Barbeque Nation,Burger,2,128.95,Andheri West,10,60.5701285980377,Card,Cancelled
11529,Ankit Gupta,"Flat 28, Powai, Mumbai",Paradise Biryani,Momos,1,184.9,Powai,8,64.35753767182305,Cash,Cancelled
11530,Vikram Singh,"Flat 89, Powai, Mumbai",Rolls Mania,Momos,2,426.48,Powai,7,39.04088908091811,Cash,Delivered
11531,Ankit Mehta,"Flat 28, Dadar, Mumbai",Starbucks,Burger,1,984.32,Dadar,21,-3.46514427146991,Card,Delivered
11532,Priya Iyer,"Flat 64, Thane, Thane",Burger King,Momos,3,833.14,Thane,14,38.03728480838578,Card,Delivered
11533,Amit Patel,"Flat 110, Thane, Thane",Haldiram's,Burger,3,311.2,Thane,10,15.779746069669255,UPI,Cancelled
11534,Sneha Iyer,"Flat 32, Andheri West, Mumbai",Burger King,Fries,1,324.63,Andheri West,4,33.393638896716155,Card,Delivered
11535,Kiran Mehta,"Flat 114, Dadar, Mumbai",Mainland China,Pasta,2,668.76,Dadar,4,43.902548773311125,Cash,Delayed
11536,Vikram Sharma,"Flat 64, Powai, Mumbai",Rolls Mania,Momos,3,239.78,Powai,0,24.26472983512677,Card,Delivered
11537,Rohit Sharma,"Flat 99, Bandra, Mumbai",Cafe Coffee Day,Pasta,3,624.9,Bandra,21,31.362296280290145,Card,Delayed
11538,Rohit Khan,"Flat 27, Andheri West, Mumbai",Barbeque Nation,Pizza,4,530.49,Andheri West,6,42.06531168486098,Card,Delivered
11539,Rahul Mehta,"Flat 53, Thane, Thane",Burger King,Pizza,1,518.7,Thane,5,20.41812959009935,UPI,Delivered
11540,Sneha Singh,"Flat 10, Thane, Thane",Haldiram's,Biryani,2,361.3,Thane,0,23.889257013106093,Card,Delivered
11541,Amit Gupta,"Flat 58, Bandra, Mumbai",Haldiram's,Wrap,3,129.03,Bandra,7,46.370994312009685,UPI,Cancelled
11542,Ankit Patel,"Flat 10, Dadar, Mumbai",Pizza Hut,Burger,1,275.2,Dadar,22,33.52151528400704,UPI,Delivered
11543,Sneha Nair,"Flat 97, Powai, Mumbai",Mainland China,Pasta,1,271.23,Powai,15,36.13383395912056,Cash,Delayed
11544,Neha Singh,"Flat 87, Andheri East, Mumbai",Pizza Hut,Momos,1,348.44,Andheri East,13,6.273571273327416,Cash,Cancelled
11545,Priya Sharma,"Flat 6, Dadar, Mumbai",Behrouz Biryani,Biryani,3,5000.0,Dadar,2,41.235320683557845,Cash,Delivered
11546,Rahul Singh,"Flat 59, Thane, Thane",EatSure,Fries,3,785.26,Thane,22,43.50102739147548,Cash,Cancelled
11547,Suresh Reddy,"Flat 22, Andheri West, Mumbai",Pizza Hut,Wrap,1,416.84,Andheri West,6,12.847638642765439,UPI,Delayed
11548,Rohit Iyer,"Flat 12, Powai, Mumbai",KFC,Fries,3,659.93,Powai,8,43.95145406367595,Card,Delayed
11549,Rahul Patel,"Flat 23, Andheri West, Mumbai",Faasos,Fries,3,551.79,Andheri West,19,200.0,Cash,Delayed
11550,Rohit Gupta,"Flat 56, Vashi, Navi Mumbai",McDonald's,Fries,1,202.42,Vashi,11,25.170662917489267,UPI,Delivered
11551,Amit Iyer,"Flat 68, Vashi, Navi Mumbai",Burger King,Wrap,3,131.54,Vashi,10,23.733584321759054,Card,Cancelled
11552,Vikram Nair,"Flat 107, Powai, Mumbai",Barbeque Nation,Pasta,1,545.74,Powai,3,40.276469339491335,UPI,Cancelled
11553,Pooja Verma,"Flat 71, Thane, Thane",Domino's Pizza,Pizza,1,576.12,Thane,1,40.94976244370963,Cash,Delayed
11554,Ramesh Patel,"Flat 7, Bandra, Mumbai",Barbeque Nation,Momos,1,239.27,Bandra,11,38.0796811771501,Card,Delayed
11555,Priya Sharma,"Flat 120, Andheri West, Mumbai",Pizza Hut,Momos,3,633.72,Andheri West,11,32.028958647224094,UPI,Cancelled
11556,Neha Verma,"Flat 78, Thane, Thane",Domino's Pizza,Pasta,1,418.91,Thane,20,41.766474270869,UPI,Delivered
11557,Pooja Nair,"Flat 19, Powai, Mumbai",Starbucks,Pasta,2,574.08,Powai,13,37.96814095742221,Card,Cancelled
11558,Kiran Sharma,"Flat 22, Vashi, Navi Mumbai",Mainland China,Biryani,4,172.02,Vashi,0,40.03229372407399,UPI,Delayed
11559,Priya Iyer,"Flat 52, Vashi, Navi Mumbai",Mainland China,Fries,2,315.98,Vashi,20,50.32380364940267,UPI,Cancelled
11560,Neha Iyer,"Flat 43, Thane, Thane",McDonald's,Burger,2,636.28,Thane,14,53.45259680124967,Card,Cancelled
11561,Sneha Mehta,"Flat 58, Thane, Thane",Domino's Pizza,Burger,2,516.58,Thane,22,,UPI,Delayed
11562,Pooja Iyer,"Flat 55, Powai, Mumbai",Haldiram's,Fries,3,595.82,Powai,16,,UPI,Delayed
11563,Rahul Singh,"Flat 66, Thane, Thane",Behrouz Biryani,Burger,1,5000.0,Thane,14,50.546947370631926,UPI,Delayed
11564,Pooja Khan,"Flat 66, Powai, Mumbai",Starbucks,Wrap,1,858.95,Powai,3,21.03555481774017,UPI,Cancelled
11565,Priya Mehta,"Flat 42, Vashi, Navi Mumbai",EatSure,Burger,3,269.35,Vashi,14,47.436975734283024,Cash,Delayed
11566,Vikram Sharma,"Flat 85, Thane, Thane",Rolls Mania,Pasta,3,722.06,Thane,14,,Cash,Delayed
11567,Sneha Mehta,"Flat 33, Bandra, Mumbai",Biryani Blues,Biryani,4,317.98,Bandra,4,32.112329505302036,Card,Delayed
11568,Sneha Reddy,"Flat 80, Bandra, Mumbai",McDonald's,Wrap,1,519.98,Bandra,10,36.99141468450464,Card,Delivered
11569,Suresh Nair,"Flat 77, Vashi, Navi Mumbai",Mainland China,Wrap,2,113.32,Vashi,4,3.9397048225376388,UPI,Cancelled
11570,Neha Mehta,"Flat 86, Vashi, Navi Mumbai",Cafe Coffee Day,Momos,3,384.45,Vashi,8,16.212159185408353,Card,Cancelled
11571,Ramesh Mehta,"Flat 51, Dadar, Mumbai",Burger King,Pasta,1,841.41,Dadar,11,44.94234032002342,UPI,Delayed
11572,Ramesh Patel,"Flat 59, Dadar, Mumbai",Behrouz Biryani,Wrap,2,197.56,Dadar,2,31.094716834342844,Cash,Cancelled
11573,Suresh Patel,"Flat 80, Andheri West, Mumbai",McDonald's,Biryani,2,470.65,Andheri West,20,21.87890472948122,Cash,Cancelled
11574,Priya Iyer,"Flat 44, Vashi, Navi Mumbai",Domino's Pizza,Pasta,3,890.05,Vashi,19,30.215136429974073,UPI,Delayed
11575,Amit Mehta,"Flat 4, Dadar, Mumbai",Rolls Mania,Pasta,4,229.94,Dadar,10,41.487809984390694,Card,Delayed
11576,Ankit Iyer,"Flat 23, Powai, Mumbai",Starbucks,Pasta,3,129.19,Powai,15,48.24255727970662,UPI,Delivered
11577,Ramesh Singh,"Flat 2, Dadar, Mumbai",McDonald's,Burger,2,510.39,Dadar,19,48.900883570361216,Card,Cancelled
11578,Ramesh Singh,"Flat 69, Dadar, Mumbai",Behrouz Biryani,Burger,2,144.75,Dadar,21,42.82640738406719,UPI,Delivered
11579,Pooja Singh,"Flat 58, Thane, Thane",Haldiram's,Fries,3,525.48,Thane,19,39.948221452855904,Card,Cancelled
11580,Vikram Patel,"Flat 116, Dadar, Mumbai",McDonald's,Wrap,3,320.84,Dadar,22,41.36799095683535,Card,Delayed
11581,Sneha Khan,"Flat 72, Bandra, Mumbai",Box8,Burger,1,557.95,Bandra,4,41.36230396703535,Cash,Delayed
11582,Rohit Patel,"Flat 79, Bandra, Mumbai",McDonald's,Fries,3,234.12,Bandra,10,12.436302196921837,Cash,Delivered
11583,Priya Mehta,"Flat 78, Thane, Thane",Rolls Mania,Fries,2,542.52,Thane,23,200.0,UPI,Delivered
11584,Vikram Verma,"Flat 19, Andheri East, Mumbai",Haldiram's,Momos,1,591.74,Andheri East,19,29.775575344253426,UPI,Delayed
11585,Rohit Nair,"Flat 27, Thane, Thane",Rolls Mania,Wrap,1,561.26,Thane,15,33.38523135272473,UPI,Delivered
11586,Neha Singh,"Flat 53, Andheri East, Mumbai",Pizza Hut,Pizza,1,458.39,Andheri East,11,8.969009954520107,UPI,Delayed
11587,Amit Nair,"Flat 20, Dadar, Mumbai",Paradise Biryani,Wrap,2,232.59,Dadar,11,59.67367334807796,UPI,Delayed
11588,Vikram Nair,"Flat 117, Vashi, Navi Mumbai",Chai Point,Wrap,4,493.99,Vashi,13,34.59085558826206,Card,Delayed
11589,Kiran Khan,"Flat 114, Dadar, Mumbai",Behrouz Biryani,Biryani,2,228.22,Dadar,22,29.195192972707577,UPI,Cancelled
11590,Rohit Iyer,"Flat 83, Thane, Thane",Chai Point,Pasta,4,497.81,Thane,17,66.22417379536827,Cash,Cancelled
11591,Ankit Verma,"Flat 86, Vashi, Navi Mumbai",Box8,Momos,1,673.57,Vashi,8,36.49325514403781,Cash,Cancelled
11592,Kiran Nair,"Flat 5, Powai, Mumbai",Faasos,Fries,2,250.58,Powai,9,35.20091089437119,Cash,Delivered
11593,Rohit Nair,"Flat 76, Dadar, Mumbai",Burger King,Pasta,3,718.67,Dadar,14,15.067759043028882,UPI,Cancelled
11594,Amit Sharma,"Flat 103, Andheri West, Mumbai",EatSure,Burger,2,224.87,Andheri West,13,41.45240091625907,UPI,Delivered
11595,Rahul Sharma,"Flat 114, Andheri East, Mumbai",Rolls Mania,Biryani,3,190.78,Andheri East,1,200.0,Cash,Delivered
11596,Rahul Iyer,"Flat 58, Powai, Mumbai",Faasos,Burger,4,741.07,Powai,13,39.7476629464175,Card,Delayed
11597,Vikram Gupta,"Flat 106, Andheri East, Mumbai",McDonald's,Wrap,1,538.74,Andheri East,9,31.176477488301913,Card,Delayed
